gyhoeddi,cyhoeddi,Verb,Verb.inf,3
parlyswyd,parlysu,Verb,Verb.indic-perf.p0,1
pwysais,pwyso,Verb,Verb.indic-perf.p1.sg,1
erbyn,erbyn,Verb,Verb.inf,38
gwelais,gweld,Verb,Verb.indic-perf.p1.sg,7
chlywais,clywed,Verb,Verb.indic-perf.p1.sg,2
chwblhau,cwblhau,Verb,Verb.inf,1
cofleidio,cofleidio,Verb,Verb.inf,1
rhuthrais,rhuthro,Verb,Verb.indic-perf.p1.sg,1
taflais,taflu,Verb,Verb.indic-perf.p1.sg,1
arfogi,arfogi,Verb,Verb.inf,1
sathru,sathru,Verb,Verb.inf,2
dan,bod,Verb,Verb.indic-pres.p1.pl,22
ysgrechain,sgrechian,Verb,Verb.inf,1
wyt,bod,Verb,Verb.indic-pres.p2.sg,55
gwnawn,gwneud,Verb,Verb.indic-imperf.p1.sg,3
iselhau,iselhau,Verb,Verb.inf,2
wario,gwario,Verb,Verb.inf,2
chaf,cael,Verb,Verb.indic-pres.p1.sg,2
gaf,cael,Verb,Verb.indic-pres.p1.sg,8
wylai,wylo,Verb,Verb.indic-imperf.p3.sg,4
dyrchafai,dyrchafu,Verb,Verb.indic-imperf.p3.sg,1
chondemniai,condemnio,Verb,Verb.indic-imperf.p3.sg,1
feiddient,beiddio,Verb,Verb.indic-imperf.p3.pl,2
halogi,halogi,Verb,Verb.inf,1
hanrhydeddu,anrhydeddu,Verb,Verb.inf,3
derbyniwch,derbyn,Verb,Verb.imper.p2.pl,1
gobeithio,gobeithio,Verb,Verb.inf,6
anwylwch,anwylo,Verb,Verb.imper.p2.pl,1
brofi,profi,Verb,Verb.inf,5
roddodd,rhoddi,Verb,Verb.indic-perf.p3.sg,7
ymgrymu,ymgrymu,Verb,Verb.inf,1
syrthiodd,syrthio,Verb,Verb.indic-perf.p3.sg,12
gorchfygu,gorchfygu,Verb,Verb.inf,3
